"GENC","Country/Area Name","Year","GROUP","Population","% of Population","Male Population","% of Males","Female Population","% of Females","Sex ratio of the population"
"VN","Vietnam","1989","73","166991","0.253521862755572","66553","0.2064295229732675","100438","0.2986699762480678","0.6626276907146698"
"VN","Vietnam","1989","74","156432","0.23749143387715288","61698","0.19137061752895676","94734","0.28170813367335523","0.6512762049528152"
"VN","Vietnam","1989","75","145001","0.22013715482523424","56775","0.17610079435648676","88226","0.2623554563458255","0.6435177838732347"
"VN","Vietnam","1989","76","134375","0.20400500810091554","51984","0.16124039971514942","82391","0.24500406233750727","0.6309427000521902"
"VN","Vietnam","1989","77","119955","0.1821128985804303","45919","0.14242839940212268","74036","0.2201590071636427","0.6202252958020422"
"VN","Vietnam","1989","78","119536","0.18147678249935656","45771","0.14196934317024668","73765","0.21935314122083993","0.6204975259269301"
"VN","Vietnam","1989","79","103457","0.1570660176602524","37636","0.11673675907354884","65821","0.19573026649897518","0.5717931967001413"
"VN","Vietnam","1989","80","79792","0.12113836358242419","28254","0.08763631605016603","51538","0.15325726553568286","0.5482168497031317"
"VN","Vietnam","1989","81","69463","0.10545711536903363","24012","0.07447877189058494","45451","0.13515650541080995","0.5283052078062089"
"VN","Vietnam","1989","82","59756","0.09072017312802462","20277","0.0628938054983088","39479","0.11739771791849168","0.513614833202462"
"VN","Vietnam","1989","83","56668","0.0860320431558153","18558","0.05756192939969496","38110","0.11332675675355805","0.48695880346365783"
"VN","Vietnam","1989","84","47566","0.0722135978815118","15294","0.047437878448051224","32272","0.09596644172004265","0.47390927119484383"
"VN","Vietnam","1989","85","39126","0.05940018565176871","12283","0.03809856551441174","26843","0.07982235978839566","0.4575867078940506"
"VN","Vietnam","1989","86","31720","0.048156568237849605","9709","0.030114709157325052","22011","0.06545356187096736","0.441097633001681"
"VN","Vietnam","1989","87","25358","0.03849792740779919","7608","0.023597971703463696","17750","0.05278273241604973","0.4286197183098592"
"VN","Vietnam","1989","88","19965","0.03031039990128207","5908","0.018325028499482584","14057","0.041800950398445696","0.4202888240734154"
"VN","Vietnam","1989","89","15463","0.023475567927549446","4546","0.014100470473704779","10917","0.03246361069216985","0.4164147659613447"
"VN","Vietnam","1989","90","11768","0.017865904635025666","3464","0.010744397210935624","8304","0.024693397745514198","0.41714836223506746"
"VN","Vietnam","1989","91","8788","0.013341737757699316","2612","0.008101722146352151","6176","0.018365417205719617","0.4229274611398964"
"VN","Vietnam","1989","92","6436","0.009770985913581338","1949","0.006045274296799519","4487","0.013342880019764233","0.4343659460664141"
"VN","Vietnam","1989","93","4617","0.007009422306246898","1438","0.004460289604308726","3179","0.009453313033837864","0.45234350424661846"
"VN","Vietnam","1989","94","3243","0.004923447376902468","1050","0.00325681786128245","2193","0.006521269419064624","0.478796169630643"
"VN","Vietnam","1989","95","2228","0.0033824979203634586","756","0.0023449088601233637","1472","0.004377249696700012","0.5135869565217391"
"VN","Vietnam","1989","96","1499","0.0022757470299034225","539","0.0016718331687916575","960","0.002854728063065225","0.5614583333333333"
"VN","Vietnam","1989","97","988","0.0014999586828182661","379","0.0011755561613581414","609","0.0018109681150070022","0.6223316912972086"
"VN","Vietnam","1989","98","637","0.0009670786244486191","263","0.0008157553309688421","374","0.0011121544745691604","0.7032085561497327"
"VN","Vietnam","1989","99","404","0.0006133434290066594","181","0.0005614133646591652","223","0.0006631295396495262","0.8116591928251121"
"VN","Vietnam","1989","100+","692","0.001050578348694575","398","0.0012344890559908715","294","0.0008742604693137251","1.3537414965986394"
"VN","Vietnam","1990","TOTAL","67265921","100","32950764","100","34315157","100","0.9602393484605068"
"VN","Vietnam","1990","0","1933334","2.8741656566331706","992364","3.0116570286503825","940970","2.7421410311484222","1.0546181068471896"
"VN","Vietnam","1990","1","1918575","2.8522243826855505","991788","3.009908965995447","926787","2.700809441145789","1.0701358564589274"
"VN","Vietnam","1990","2","1905498","2.8327836319969513","978632","2.9699827293837555","926866","2.7010396601128766","1.055850576027171"
"VN","Vietnam","1990","3","1764075","2.6225389822581926","909230","2.7593593884499916","854845","2.4911586445604783","1.063619720534132"
"VN","Vietnam","1990","4","1824993","2.7131019286868905","934953","2.8374243462154625","890040","2.593722651480219","1.0504617769987865"
"VN","Vietnam","1990","5","1902214","2.827901516430586","975253","2.959728035440999","926961","2.7013165057062105","1.052097121669628"
"VN","Vietnam","1990","6","1926912","2.864618474487252","986182","2.9928957034198054","940730","2.7414416317547374","1.0483156697458358"
"VN","Vietnam","1990","7","1857618","2.7616034574179102","948816","2.8794962083428475","908802","2.648398199081531","1.0440293925409496"
"VN","Vietnam","1990","8","1651140","2.4546456444118263","841222","2.552966601927652","809918","2.3602339922268167","1.0386508263799545"
"VN","Vietnam","1990","9","1592088","2.366856762431009","810660","2.4602160969621223","781428","2.277209455868146","1.0374084368617453"
"VN","Vietnam","1990","10","1604854","2.385835169044961","819668","2.4875538545934774","785186","2.2881608847075947","1.0439157091440754"
"VN","Vietnam","1990","11","1559169","2.317918162452574","796967","2.418660156104423","762202","2.22118173610571","1.0456112684039138"
"VN","Vietnam","1990","12","1506043","2.2389390907172744","769153","2.3342493667218154","736890","2.147418413385082","1.0437826541274817"
"VN","Vietnam","1990","13","1512426","2.2484282940242504","773261","2.3467164524622253","739165","2.1540481368043864","1.046127725203439"
"VN","Vietnam","1990","14","1540090","2.2895546171143635","787621","2.3902966255956914","752469","2.1928181765276493","1.0467155457567023"
"VN","Vietnam","1990","15","1437571","2.1371460891764196","741710","2.250964499639523","695861","2.0278531728705187","1.0658881586983608"
"VN","Vietnam","1990","16","1425652","2.119426864013354","732197","2.2220941523541002","693455","2.0208416939488285","1.055868080841583"
"VN","Vietnam","1990","17","1443197","2.1455099083531466","731771","2.220801314348887","711426","2.073212137715121","1.0285974929226651"
"VN","Vietnam","1990","18","1374916","2.0440008544594224","684592","2.0776210226870613","690324","2.0117174460253815","0.9916966525863218"
"VN","Vietnam","1990","19","1376804","2.0468076249190137","689323","2.0919788081393196","687481","2.003432477374357","1.0026793467746744"
"VN","Vietnam","1990","20","1331725","1.9797915202855842","661477","2.007470904164771","670248","1.953212686743645","0.9869137990713885"
"VN","Vietnam","1990","21","1318770","1.9605321392982933","653122","1.9821148911752091","665648","1.939807531698019","0.9811822464726101"
"VN","Vietnam","1990","22","1213720","1.80436093337665","617733","1.8747152569815981","595987","1.7368039435168545","1.0364873730467274"
"VN","Vietnam","1990","23","1230022","1.828596088054752","619008","1.8785846665042425","611014","1.7805950880539465","1.0130831699437328"
"VN","Vietnam","1990","24","1246881","1.8536592994839094","623288","1.8915737431763342","623593","1.8172523587754532","0.999510898935684"
"VN","Vietnam","1990","25","1295733","1.9262844851258336","640938","1.945138510293722","654795","1.9081801082827625","0.978837651478707"
"VN","Vietnam","1990","26","1252549","1.8620855574102673","615998","1.8694498251998042","636551","1.8550140977061536","0.9677119351002512"
"VN","Vietnam","1990","27","1226435","1.823263521508908","606438","1.8404368408574685","619997","1.8067730245267417","0.9781305393413194"
"VN","Vietnam","1990","28","1023747","1.5219400623385502","504272","1.5303802971002434","519475","1.5138354168101287","0.9707339140478367"
"VN","Vietnam","1990","29","1213386","1.803864396653396","590620","1.792431884128696","622766","1.8148423450313806","0.9483818962499558"
"VN","Vietnam","1990","30","1145762","1.703332063200324","553126","1.6786439306839744","592636","1.7270385794825303","0.9333317584486936"
"VN","Vietnam","1990","31","1057172","1.571630900586346","495367","1.5033551270616972","561805","1.6371919848712917","0.8817418855296767"
"VN","Vietnam","1990","32","1019510","1.5156411818103257","491718","1.4922810287494397","527792","1.5380725199654486","0.93165110498075"
"VN","Vietnam","1990","33","903249","1.3428032896479631","433578","1.3158359545168665","469671","1.3686983859639634","0.9231525897915775"
"VN","Vietnam","1990","34","853119","1.2682781820529894","403877","1.225698439040746","449242","1.309164926740682","0.8990187916534963"
"VN","Vietnam","1990","35","872377","1.2969078353955787","420660","1.2766320076827353","451717","1.3163774829880568","0.9312467761895169"
"VN","Vietnam","1990","36","726473","1.0800015657259787","344938","1.0468285348406488","381535","1.1118556152897683","0.9040795733025804"
"VN","Vietnam","1990","37","730920","1.0866126400023572","341039","1.0349957287788532","389881","1.1361772292051586","0.874725877896076"
"VN","Vietnam","1990","38","568655","0.845383504077793","263340","0.7991923950534197","305315","0.8897380245120254","0.8625190377151466"
"VN","Vietnam","1990","39","654488","0.972986008769582","307244","0.9324336151962971","347244","1.0119260127529068","0.8848072248908548"
"VN","Vietnam","1990","40","607340","0.9028940523983906","276723","0.8398075383016916","330617","0.9634722055912494","0.8369896284825039"
"VN","Vietnam","1990","41","515267","0.7660149334757491","232339","0.7051095992797011","282928","0.8244986319019318","0.8211947916077589"
"VN","Vietnam","1990","42","488118","0.725654228387061","228185","0.6925029113133765","259933","0.7574874274945034","0.8778608333685989"
"VN","Vietnam","1990","43","404907","0.6019496856365053","191552","0.5813279473580643","213355","0.6217514901651185","0.8978088162920953"
"VN","Vietnam","1990","44","402745","0.5987355766674183","188876","0.5732067396070087","213869","0.6232493705332602","0.8831387438104634"
"VN","Vietnam","1990","45","388517","0.5775837069115578","178108","0.5405276794189051","210409","0.6131663626076372","0.8464847036010817"
"VN","Vietnam","1990","46","342990","0.5099015889487338","154578","0.46911810603238213","188412","0.5490634940122815","0.8204254506082416"
"VN","Vietnam","1990","47","378019","0.5619769927776652","168733","0.5120761388112276","209286","0.6098937562780202","0.8062316638475578"
"VN","Vietnam","1990","48","354821","0.5274899900649543","152106","0.4616160038049497","202715","0.5907447837117574","0.7503440791258663"
"VN","Vietnam","1990","49","440812","0.6553273833863064","201039","0.6101193890375349","239773","0.698737878424977","0.8384555391974909"
"VN","Vietnam","1990","50","418783","0.6225782592049843","190472","0.5780503298800598","228311","0.6653357290482453","0.83426554130112"
"VN","Vietnam","1990","51","366191","0.5443930515721327","166798","0.5062037408298029","199393","0.5810639304375032","0.8365288651055954"
"VN","Vietnam","1990","52","408648","0.6075111942643289","181269","0.5501207802040645","227379","0.6626197280694359","0.7972108242185953"
"VN","Vietnam","1990","53","384882","0.572179781794707","173112","0.5253656637521363","211770","0.6171325400026583","0.8174528970109081"
"VN","Vietnam","1990","54","377499","0.5612039415917609","166849","0.5063585172107087","210650","0.6138686761654624","0.7920674103963922"
"VN","Vietnam","1990","55","367978","0.5470496717052309","159949","0.48541818332345804","208029","0.6062306519535959","0.7688783775339015"
"VN","Vietnam","1990","56","376726","0.5600547712711761","169332","0.5138940025791208","207394","0.6043801577244714","0.8164749221288947"
"VN","Vietnam","1990","57","383610","0.5702887796630333","173213","0.5256721816829497","210397","0.613131392637953","0.8232674420262647"
"VN","Vietnam","1990","58","341512","0.5077043396164902","152486","0.4627692395842476","189026","0.5508527907944586","0.8066932591283739"
"VN","Vietnam","1990","59","430640","0.6402053128805001","207111","0.6285468828583155","223529","0.651400196129075","0.9265509173306372"
"VN","Vietnam","1990","60","396959","0.5901338955873361","186414","0.5657349856895578","210545","0.6135626889307253","0.8853879218219383"
"VN","Vietnam","1990","61","343532","0.5107073461463495","155883","0.4730785604849709","187649","0.5468399867731918","0.8307158577983362"
"VN","Vietnam","1990","62","345421","0.5135156032428367","159566","0.4842558430511657","185855","0.5416119763053976","0.8585510209571978"
"VN","Vietnam","1990","63","306873","0.456208724176987","137972","0.4187217024770655","168901","0.49220523746984457","0.8168808947253124"
"VN","Vietnam","1990","64","320022","0.47575651272209596","140822","0.4273709708217994","179200","0.5222182139513452","0.7858370535714285"
"VN","Vietnam","1990","65","297467","0.44222541753349365","129751","0.3937723568412556","167716","0.48875195296352575","0.7736351928259677"
"VN","Vietnam","1990","66","266388","0.39602222944364357","112986","0.34289341515723276","153402","0.4470386074585058","0.7365353776352329"
"VN","Vietnam","1990","67","273664","0.40683899949872093","117700","0.3571996084825226","155964","0.4545046959860915","0.75466133210228"
"VN","Vietnam","1990","68","237163","0.3525752661589217","99074","0.3006728463109383","138089","0.4024140119772729","0.7174648234109886"
"VN","Vietnam","1990","69","283449","0.42138574152578684","123616","0.3751536686675914","159833","0.4657795970451192","0.7734072438107275"
"VN","Vietnam","1990","70","246541","0.3665169469693279","106364","0.3227967642874684","140177","0.408498786702331","0.7587835379555847"
"VN","Vietnam","1990","71","195103","0.29004731831442554","81121","0.24618852540111055","113982","0.33216225704577135","0.7117000929971399"
"VN","Vietnam","1990","72","179447","0.26677253107112","75016","0.22766088215739094","104431","0.3043290753412552","0.718330763853645"
"VN","Vietnam","1990","73","163574","0.2431751436213889","66160","0.20078441883775439","97414","0.28388038556839473","0.6791631592994847"
"VN","Vietnam","1990","74","157801","0.23459278882095438","61843","0.18768305341873104","95958","0.27963736258004007","0.6444798766126847"
"VN","Vietnam","1990","75","147043","0.21859954909410964","56932","0.17277899838680524","90111","0.2625982448513932","0.6317985595543274"
"VN","Vietnam","1990","76","135493","0.2014288929456567","51982","0.1577565849459515","83511","0.2433647615250602","0.6224569218426315"
"VN","Vietnam","1990","77","124717","0.1854088937546845","47172","0.14315904784483904","77545","0.2259788582637113","0.6083177509833"
"VN","Vietnam","1990","78","110455","0.16420647834436103","41244","0.12516856968779236","69211","0.2016922143180053","0.5959168340292728"
"VN","Vietnam","1990","79","109041","0.16210437377345951","40639","0.12333249693391025","68402","0.19933465552845936","0.594120054969153"
"VN","Vietnam","1990","80","93464","0.13894703084493557","33010","0.10017977124900654","60454","0.1761728789409298","0.5460350018195653"
"VN","Vietnam","1990","81","71314","0.10601802359920115","24463","0.07424107070779906","46851","0.1365315041397013","0.5221446714050927"
"VN","Vietnam","1990","82","61377","0.09124531276394773","20499","0.062211000631123455","40878","0.11912520172936991","0.5014677821811243"
"VN","Vietnam","1990","83","52144","0.07751919430345718","17052","0.051749938180492575","35092","0.10226384801328463","0.4859227174284737"
"VN","Vietnam","1990","84","48797","0.07254342061264574","15354","0.046596795145630004","33443","0.09745839134584172","0.4591095296474599"
"VN","Vietnam","1990","85","40360","0.06000066512134726","12435","0.03773812346202352","27925","0.08137803361937117","0.44529991047448525"
"VN","Vietnam","1990","86","32680","0.048583293760298026","9804","0.02975348310588489","22876","0.0666644188747264","0.42857142857142855"
"VN","Vietnam","1990","87","26048","0.0387239178662253","7597","0.02305561109296282","18451","0.05376924255366222","0.41173920112731016"
"VN","Vietnam","1990","88","20445","0.030394291338105662","5830","0.017693064719227755","14615","0.042590508911266235","0.3989052343482723"
"VN","Vietnam","1990","89","15782","0.02346210349219778","4428","0.013438231659818268","11354","0.033087419649573506","0.3899947155187599"
"VN","Vietnam","1990","90","11968","0.017792070370968385","3329","0.010102952392848918","8639","0.025175464008513785","0.3853455261025582"
"VN","Vietnam","1990","91","8905","0.013238501558612422","2477","0.0075172763824231815","6428","0.018732247094192224","0.3853453640323584"
"VN","Vietnam","1990","92","6490","0.009648273454844987","1820","0.005523392416637138","4670","0.013609146535450794","0.3897216274089936"
"VN","Vietnam","1990","93","4635","0.0068905620128207265","1324","0.00401811624155361","3311","0.009648797468710401","0.399879190576865"
"VN","Vietnam","1990","94","3236","0.004810756995358764","950","0.00288308944824466","2286","0.0066617792248480755","0.41557305336832895"
"VN","Vietnam","1990","95","2210","0.003285467540093594","675","0.0020485109237527847","1535","0.004473241955442605","0.43973941368078173"
"VN","Vietnam","1990","96","1475","0.002192789421555679","473","0.0014354750621260253","1002","0.002919992468634196","0.4720558882235529"
"VN","Vietnam","1990","97","961","0.0014286580570271237","327","0.0009923897363957935","634","0.001847580064984112","0.5157728706624606"
"VN","Vietnam","1990","98","615","0.0009142816910215204","224","0.0006798021435861092","391","0.001139438178878214","0.5728900255754475"
"VN","Vietnam","1990","99","384","0.0005708685680524615","151","0.0004582594807209933","233","0.0006790002447023628","0.648068669527897"
"VN","Vietnam","1990","100+","611","0.0009083351434376406","311","0.000943832440425357","300","0.0008742492421060466","1.0366666666666666"
"VN","Vietnam","1991","TOTAL","68657380","100","33659775","100","34997605","100","0.9617736699411288"
"VN","Vietnam","1991","0","1904173","2.7734425636399176","977508","2.9040835834464134","926665","2.647795470575772","1.0548666454436069"
"VN","Vietnam","1991","1","1914496","2.7884780922313084","983231","2.921086073807683","931265","2.6609392271271135","1.0558015172909967"
"VN","Vietnam","1991","2","1907024","2.7775950669833307","986433","2.9305989122030676","920591","2.6304399972512402","1.0715214465490104"
"VN","Vietnam","1991","3","1896663","2.7625041911007964","974376","2.8947787084138263","922287","2.6352860431449523","1.0564780811179166"
"VN","Vietnam","1991","4","1757354","2.559599565261593","905964","2.6915331430468563","851390","2.432709323966597","1.0640998837195645"
"VN","Vietnam","1991","5","1819326","2.6498622580704363","932226","2.7695550549580323","887100","2.5347448775423347","1.050869124112276"
"VN","Vietnam","1991","6","1897382","2.7635514201095353","972929","2.890479808614288","924453","2.6414750380776058","1.0524374954702944"
"VN","Vietnam","1991","7","1922721","2.8004578677485217","984168","2.923869811963984","938553","2.681763509245847","1.0486014108952824"
"VN","Vietnam","1991","8","1854018","2.7003914218689964","947088","2.813708647785079","906930","2.591405897632138","1.0442790513049518"
"VN","Vietnam","1991","9","1648176","2.4005809717760855","839791","2.4949394343842166","808385","2.309829486903461","1.0388503002900846"
"VN","Vietnam","1991","10","1589260","2.3147693663812983","809273","2.404273350014966","779987","2.2286867915675943","1.0375467796258142"
"VN","Vietnam","1991","11","1601995","2.3333179914526303","818238","2.4309075149789328","783757","2.2394589572629324","1.0439945033983749"
"VN","Vietnam","1991","12","1556445","2.2669740674636873","795576","2.3635808617259024","760869","2.1740601964048683","1.0456149481711043"
"VN","Vietnam","1991","13","1503419","2.1897412921961195","767787","2.2810223776005634","735632","2.1019495476904777","1.0437107140526785"
"VN","Vietnam","1991","14","1509799","2.1990338110775562","771862","2.2931288162205483","737937","2.108535712658052","1.0459727591921804"
"VN","Vietnam","1991","15","1535907","2.237060313108365","785198","2.332748807738614","750709","2.1450296384566885","1.0459419029211052"
"VN","Vietnam","1991","16","1431991","2.0857058629385508","738343","2.1935470453976595","693648","1.981987053114063","1.0644346988674371"
"VN","Vietnam","1991","17","1420027","2.068280205274364","728779","2.1651333082291844","691248","1.9751294410003197","1.0542945513043076"
"VN","Vietnam","1991","18","1437432","2.0936307211256824","728265","2.163606262965216","709167","2.0263300874445553","1.026930187106845"
"VN","Vietnam","1991","19","1369087","1.9940857049890341","681064","2.0233765674310065","688023","1.9659145247224774","0.9898855125482724"
"VN","Vietnam","1991","20","1370895","1.9967190708413283","685750","2.037298229117693","685145","1.957691104862747","1.000883024761182"
"VN","Vietnam","1991","21","1325805","1.931045140376752","657916","1.9546060542591268","667889","1.9083848737649334","0.9850678780456034"
"VN","Vietnam","1991","22","1312691","1.9119444989016476","649474","1.9295256727057741","663217","1.8950353888501799","0.9792782754362448"
"VN","Vietnam","1991","23","1207812","1.7591874318536478","614140","1.82455170897607","593672","1.6963217911625668","1.0344769502351467"
"VN","Vietnam","1991","24","1224193","1.783046483859419","615455","1.8284584492914764","608738","1.7393704512065895","1.0110343037562959"
"VN","Vietnam","1991","25","1241570","1.808356217496211","620090","1.8422285948138395","621480","1.7757786568538048","0.9977634034884469"
"VN","Vietnam","1991","26","1290881","1.8801780668006849","638065","1.8956306154749993","652816","1.8653162123522453","0.9774040464694492"
"VN","Vietnam","1991","27","1247885","1.8175540633796394","613232","1.821854127070071","634653","1.8134183753431128","0.9662476975607143"
"VN","Vietnam","1991","28","1221838","1.7796164083161925","603709","1.7935621970140918","618129","1.7662037159399908","0.9766715362003724"
"VN","Vietnam","1991","29","1019434","1.4848134315640942","501733","1.4906011700910062","517701","1.479246937040406","0.9691559413638374"
"VN","Vietnam","1991","30","1209006","1.7609265020016787","588069","1.7470972399548126","620937","1.7742271221130705","0.9470670937631354"
"VN","Vietnam","1991","31","1141741","1.6629545141396307","550822","1.6364399346103768","590919","1.688455538600427","0.9321446763431198"
"VN","Vietnam","1991","32","1053220","1.5340229994211838","493143","1.4650810945705965","560077","1.6003295082620654","0.8804914324280412"
"VN","Vietnam","1991","33","1015515","1.4791053780380201","489435","1.454064978152706","526080","1.503188575332512","0.9303432937956204"
"VN","Vietnam","1991","34","899399","1.3099815343958654","431362","1.2815356014708952","468037","1.3373400837000131","0.9216408104487466"
"VN","Vietnam","1991","35","849679","1.2375639734577697","401872","1.1939236076295816","447807","1.2795361282579194","0.8974223270292783"
"VN","Vietnam","1991","36","869162","1.2659411122300326","418722","1.243983359960071","450440","1.2870595002143719","0.9295844063582275"
"VN","Vietnam","1991","37","723496","1.0537774671856106","343140","1.0194364044322934","380356","1.086805797139547","0.9021548233759952"
"VN","Vietnam","1991","38","727791","1.0600331675924715","339159","1.0076092308994935","388632","1.1104531295784381","0.872699623294016"
"VN","Vietnam","1991","39","565841","0.82415175178546","261677","0.777417555524361","304164","0.8690994712352459","0.8603154876974264"
"VN","Vietnam","1991","40","651452","0.9488448292084551","305467","0.9075134934799772","345985","0.9885962196556022","0.8828908767721144"
"VN","Vietnam","1991","41","604510","0.8804734465544708","275136","0.8174029683799134","329374","0.941132971813357","0.8353300503379137"
"VN","Vietnam","1991","42","512596","0.746600001339987","230870","0.6858928795572757","281726","0.8049865126485084","0.8194841796639288"
"VN","Vietnam","1991","43","485370","0.7069451237434344","226631","0.6732992124873087","258739","0.7393048752907521","0.8759058356104028"
"VN","Vietnam","1991","44","402369","0.5860535313173908","190081","0.5647126280552974","212288","0.6065786501676329","0.8953921088332831"
"VN","Vietnam","1991","45","400191","0.5828812576302795","187341","0.5565723478543751","212850","0.6081844743376011","0.8801550387596899"
"VN","Vietnam","1991","46","386006","0.5622206964495295","176558","0.5245370772680448","209448","0.5984638091663701","0.8429681830334975"
"VN","Vietnam","1991","47","340590","0.4960719444872496","153087","0.45480696172211493","187503","0.5357595184013306","0.8164509367850115"
"VN","Vietnam","1991","48","375270","0.5465836301938699","167032","0.496236234496517","208238","0.5950064297256913","0.8021206504096274"
"VN","Vietnam","1991","49","352105","0.512843630211348","150498","0.44711528820379814","201607","0.5760594189230949","0.7464919372839237"
"VN","Vietnam","1991","50","437409","0.6370895597822114","199010","0.5912398404326826","238399","0.6811866126267784","0.8347769915142261"
"VN","Vietnam","1991","51","415450","0.6051061080396601","188559","0.5601909103670479","226891","0.6483043625413796","0.8310554407182303"
"VN","Vietnam","1991","52","363070","0.5288142367215295","165056","0.4903657258552679","198014","0.5657930021211451","0.8335572232266405"
"VN","Vietnam","1991","53","404981","0.5898579293296656","179304","0.532695182900064","225677","0.6448355537471778","0.7945160561333233"
"VN","Vietnam","1991","54","381171","0.5551784819053684","171119","0.5083783239786956","210052","0.6001896415483288","0.8146506579323215"
"VN","Vietnam","1991","55","373635","0.544202240167044","164807","0.4896259704647461","208828","0.5966922593703198","0.7891997241749191"
"VN","Vietnam","1991","56","363973","0.530129463140015","157868","0.4690108594011695","206105","0.5889117269596019","0.7659590985177458"
"VN","Vietnam","1991","57","372297","0.5422534329157331","166966","0.49604015475445096","205331","0.5867001470529197","0.8131553442977436"
"VN","Vietnam","1991","58","378706","0.5515881905193586","170557","0.5067086752659518","208149","0.5947521266098066","0.8193986038847172"
"VN","Vietnam","1991","59","336715","0.49042797729828896","149859","0.4452168797919772","186856","0.5339108204690006","0.8020026116367684"
"VN","Vietnam","1991","60","423979","0.6175286618860201","203151","0.6035423587947335","220828","0.6309803199390358","0.9199512742949264"
"VN","Vietnam","1991","61","390244","0.5683933759196753","182397","0.5418841926305211","207847","0.5938892104188273","0.8775541624367924"
"VN","Vietnam","1991","62","337173","0.4910950578073326","152106","0.45189250373777007","185067","0.5287990421058812","0.8218969346236769"
"VN","Vietnam","1991","63","338454","0.49296084412192837","155337","0.4614914983834562","183117","0.5232272322634649","0.8482937138550762"
"VN","Vietnam","1991","64","300321","0.43741983745957097","134081","0.39834193781746907","166240","0.4750039324119465","0.8065507699711261"
"VN","Vietnam","1991","65","312850","0.4556684219526","136662","0.4060098440943232","176188","0.5034287346234121","0.7756600903580266"
"VN","Vietnam","1991","66","290436","0.42302225922399017","125732","0.37353785044611854","164704","0.4706150606591508","0.7633815815037887"
"VN","Vietnam","1991","67","259684","0.3782317356123988","109262","0.3246070420851001","150422","0.42980655390561723","0.7263698129263007"
"VN","Vietnam","1991","68","266071","0.38753445004746756","113469","0.33710564018921696","152602","0.4360355515756007","0.7435616833331149"
"VN","Vietnam","1991","69","229807","0.33471565620476634","95094","0.2825152574549295","134713","0.3849206252827872","0.7059006925834923"
"VN","Vietnam","1991","70","273352","0.39813928233206686","117994","0.35054898614147006","155358","0.4439103761528825","0.7594974188648155"
"VN","Vietnam","1991","71","236602","0.3446126257657953","100895","0.29974947842045885","135707","0.38776081963322917","0.7434767550679037"
"VN","Vietnam","1991","72","186354","0.2714260287823392","76460","0.22715541027829214","109894","0.31400434401154026","0.6957613700475003"
"VN","Vietnam","1991","73","170530","0.24837825154411658","70255","0.20872094361890414","100275","0.28651960612733357","0.7006232859636001"
"VN","Vietnam","1991","74","154716","0.2253450393825107","61563","0.18289783576984694","93153","0.2661696421798006","0.6608804869408392"
"VN","Vietnam","1991","75","148517","0.21631614838783533","57151","0.16979020210325232","91366","0.2610635784934426","0.6255171508000789"
"VN","Vietnam","1991","76","137601","0.20041691075307566","52213","0.15511987231049523","85388","0.24398240965346055","0.6114793647819365"
"VN","Vietnam","1991","77","125950","0.18344713998699047","47256","0.1403930953192646","78694","0.22485538653287845","0.600503214984624"
"VN","Vietnam","1991","78","115044","0.16756246742884742","42455","0.12612977953655363","72589","0.20741133571854417","0.5848682307236633"
"VN","Vietnam","1991","79","100982","0.14708105669048252","36704","0.10904410383016523","64278","0.18366399643632758","0.5710196334671271"
"VN","Vietnam","1991","80","98667","0.14370924145372282","35732","0.10615638399246578","62935","0.17982659099101211","0.5677603877015969"
"VN","Vietnam","1991","81","83725","0.12194610397309073","28659","0.0851431716343915","55066","0.15734219527307652","0.5204481894453928"
"VN","Vietnam","1991","82","63180","0.09202215406413702","20948","0.062234521769679085","42232","0.12067111449483472","0.49602197385868535"
"VN","Vietnam","1991","83","53722","0.07824650460008814","17295","0.05138180513684361","36427","0.10408426519471832","0.4747851868119801"
"VN","Vietnam","1991","84","45040","0.06560110508149306","14159","0.042065046483525215","30881","0.08823746653521006","0.4585019915158188"
"VN","Vietnam","1991","85","41561","0.06053391492655269","12533","0.037234354656262555","29028","0.08294281851572415","0.431755546369023"
"VN","Vietnam","1991","86","33848","0.049299871332113165","9967","0.029611011957150633","23881","0.06823609787012569","0.4173610820317407"
"VN","Vietnam","1991","87","26956","0.03926162052790246","7707","0.022896766243981133","19249","0.055000906490601284","0.4003844355550938"
"VN","Vietnam","1991","88","21108","0.03074396372247237","5851","0.01738276622467025","15257","0.04359441167474174","0.3834961001507505"
"VN","Vietnam","1991","89","16253","0.02367261902507786","4393","0.013051186468121072","11860","0.03388803319541437","0.37040472175379424"
"VN","Vietnam","1991","90","12290","0.017900479161890536","3261","0.009688121801170686","9029","0.02579890823957811","0.36116956473585116"
"VN","Vietnam","1991","91","9119","0.013281893366743678","2394","0.007112347007667163","6725","0.019215600610384624","0.35598513011152416"
"VN","Vietnam","1991","92","6629","0.009655189289192217","1738","0.005163433207738317","4891","0.01397524202013252","0.35534655489674916"
"VN","Vietnam","1991","93","4713","0.006864520609437762","1244","0.0036958060474260447","3469","0.009912106842739667","0.3586047852407034"
"VN","Vietnam","1991","94","3279","0.004775888622606922","882","0.002620338371245797","2397","0.0068490400986010325","0.36795994993742176"
"VN","Vietnam","1991","95","2228","0.003245099070194639","615","0.001827106687433294","1613","0.004608886808111583","0.38127712337259767"
"VN","Vietnam","1991","96","1478","0.0021527183239441992","425","0.0012626347026978048","1053","0.0030087773149048342","0.4036087369420703"
"VN","Vietnam","1991","97","959","0.0013967908475388954","291","0.0008645334082001438","668","0.001908702038325194","0.4356287425149701"
